path,label,split
data\positives\vangogh\Vincent_van_Gogh_784.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_174.jpg,1,val
data\negatives\Pablo_Picasso_105.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_816.jpg,1,val
data\negatives\Pierre-Auguste_Renoir_270.jpg,0,val
data\negatives\Paul_Gauguin_176.jpg,0,val
data\negatives\Alfred_Sisley_258.jpg,0,val
data\negatives\Albrecht_Du╠êrer_319.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_345.jpg,1,val
data\negatives\El_Greco_29.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_248.jpg,1,val
data\negatives\Albrecht_Du╠êrer_164.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_508.jpg,1,val
data\negatives\Pablo_Picasso_126.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_132.jpg,1,val
data\negatives\Titian_229.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_218.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_645.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_745.jpg,1,val
data\negatives\Alfred_Sisley_39.jpg,0,val
data\negatives\Andy_Warhol_26.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_412.jpg,1,val
data\negatives\Joan_Miro_42.jpg,0,val
data\negatives\Pablo_Picasso_44.jpg,0,val
data\negatives\Claude_Monet_1.jpg,0,val
data\negatives\Pierre-Auguste_Renoir_97.jpg,0,val
data\negatives\Edgar_Degas_188.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_817.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_47.jpg,1,val
data\negatives\Pablo_Picasso_87.jpg,0,val
data\negatives\Edgar_Degas_129.jpg,0,val
data\negatives\Amedeo_Modigliani_152.jpg,0,val
data\negatives\Paul_Gauguin_87.jpg,0,val
data\negatives\Henri_Matisse_108.jpg,0,val
data\negatives\Rembrandt_106.jpg,0,val
data\negatives\Alfred_Sisley_68.jpg,0,val
data\negatives\Amedeo_Modigliani_35.jpg,0,val
data\negatives\Paul_Gauguin_30.jpg,0,val
data\negatives\Pablo_Picasso_139.jpg,0,val
data\negatives\Caravaggio_12.jpg,0,val
data\negatives\Pablo_Picasso_128.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_431.jpg,1,val
data\negatives\Pablo_Picasso_43.jpg,0,val
data\negatives\Edgar_Degas_336.jpg,0,val
data\negatives\Henri_Matisse_45.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_797.jpg,1,val
data\negatives\Alfred_Sisley_64.jpg,0,val
data\negatives\Pierre-Auguste_Renoir_246.jpg,0,val
data\negatives\Pierre-Auguste_Renoir_168.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_772.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_203.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_408.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_124.jpg,1,val
data\negatives\Alfred_Sisley_196.jpg,0,val
data\negatives\Pierre-Auguste_Renoir_294.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_791.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_691.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_833.jpg,1,val
data\negatives\Pieter_Bruegel_62.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_188.jpg,1,val
data\negatives\Pierre-Auguste_Renoir_48.jpg,0,val
data\negatives\Joan_Miro_3.jpg,0,val
data\negatives\Alfred_Sisley_244.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_416.jpg,1,val
data\negatives\Giotto_di_Bondone_68.jpg,0,val
data\negatives\Pablo_Picasso_243.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_471.jpg,1,val
data\negatives\Pablo_Picasso_234.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_275.jpg,1,test
data\negatives\Paul_Gauguin_201.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_583.jpg,1,test
data\negatives\Alfred_Sisley_200.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_722.jpg,1,test
data\negatives\Albrecht_Du╠êrer_167.jpg,0,test
data\negatives\Vasiliy_Kandinskiy_64.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_507.jpg,1,test
data\negatives\Albrecht_Du╠êrer_283.jpg,0,test
data\negatives\Alfred_Sisley_168.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_373.jpg,1,test
data\negatives\Henri_Matisse_83.jpg,0,test
data\negatives\Henri_de_Toulouse-Lautrec_43.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_33.jpg,1,test
data\negatives\Pierre-Auguste_Renoir_129.jpg,0,test
data\negatives\Pierre-Auguste_Renoir_191.jpg,0,test
data\negatives\Mikhail_Vrubel_120.jpg,0,test
data\negatives\Camille_Pissarro_16.jpg,0,test
data\negatives\Pablo_Picasso_85.jpg,0,test
data\negatives\Paul_Gauguin_296.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_771.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_91.jpg,1,test
data\negatives\Vasiliy_Kandinskiy_23.jpg,0,test
data\negatives\Jan_van_Eyck_54.jpg,0,test
data\negatives\Henri_Matisse_152.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_133.jpg,1,test
data\negatives\Rene_Magritte_106.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_662.jpg,1,test
data\negatives\Alfred_Sisley_207.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_191.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_122.jpg,1,test
data\negatives\Paul_Klee_69.jpg,0,test
data\negatives\Marc_Chagall_132.jpg,0,test
data\negatives\Alfred_Sisley_27.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_718.jpg,1,test
data\negatives\Paul_Gauguin_248.jpg,0,test
data\negatives\Andy_Warhol_39.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_597.jpg,1,test
data\negatives\Pierre-Auguste_Renoir_83.jpg,0,test
data\negatives\Alfred_Sisley_214.jpg,0,test
data\negatives\Paul_Gauguin_122.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_733.jpg,1,test
data\negatives\Marc_Chagall_77.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_795.jpg,1,test
data\negatives\Frida_Kahlo_108.jpg,0,test
data\negatives\Paul_Gauguin_94.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_777.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_230.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_482.jpg,1,test
data\negatives\Amedeo_Modigliani_124.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_839.jpg,1,test
data\negatives\Peter_Paul_Rubens_2.jpg,0,test
data\negatives\Henri_Matisse_116.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_446.jpg,1,test
data\negatives\Peter_Paul_Rubens_137.jpg,0,test
data\negatives\Paul_Cezanne_21.jpg,0,test
data\negatives\Caravaggio_13.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_773.jpg,1,test
data\negatives\Giotto_di_Bondone_49.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_871.jpg,1,test
data\negatives\Pieter_Bruegel_89.jpg,0,test
data\negatives\Albrecht_Du╠êrer_93.jpg,0,test
data\negatives\Marc_Chagall_13.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_300.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_227.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_792.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_443.jpg,1,test
data\negatives\Edouard_Manet_50.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_856.jpg,1,test
data\negatives\Marc_Chagall_219.jpg,0,test
data\negatives\Francisco_Goya_185.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_286.jpg,1,test
data\negatives\Pablo_Picasso_394.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_206.jpg,1,test
data\negatives\William_Turner_43.jpg,0,test
data\negatives\Alfred_Sisley_40.jpg,0,test
data\negatives\Pierre-Auguste_Renoir_330.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_707.jpg,1,test
data\negatives\Henri_Matisse_62.jpg,0,test
data\negatives\Leonardo_da_Vinci_135.jpg,0,test
data\negatives\Pierre-Auguste_Renoir_4.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_539.jpg,1,test
data\negatives\Pierre-Auguste_Renoir_3.jpg,0,test
data\negatives\Alfred_Sisley_193.jpg,0,test
data\negatives\Edgar_Degas_14.jpg,0,test
data\negatives\Alfred_Sisley_69.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_495.jpg,1,test
data\negatives\Francisco_Goya_283.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_278.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_3.jpg,1,test
data\negatives\Francisco_Goya_74.jpg,0,test
data\negatives\Albrecht_Du╠êrer_126.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_126.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_692.jpg,1,test
data\negatives\Paul_Cezanne_10.jpg,0,test
data\negatives\Peter_Paul_Rubens_81.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_37.jpg,1,test
data\negatives\Pierre-Auguste_Renoir_283.jpg,0,test
data\negatives\Gustav_Klimt_20.jpg,0,test
data\negatives\Leonardo_da_Vinci_110.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_61.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_134.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_567.jpg,1,test
data\negatives\Gustav_Klimt_108.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_257.jpg,1,test
data\negatives\Alfred_Sisley_78.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_200.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_690.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_872.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_589.jpg,1,test
data\negatives\Edgar_Degas_296.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_45.jpg,1,test
data\negatives\Michelangelo_10.jpg,0,test
data\negatives\Alfred_Sisley_206.jpg,0,test
data\negatives\Alfred_Sisley_190.jpg,0,test
data\negatives\Gustav_Klimt_54.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_178.jpg,1,test
data\negatives\Edgar_Degas_374.jpg,0,test
data\negatives\Marc_Chagall_101.jpg,0,test
data\negatives\Paul_Gauguin_23.jpg,0,test
data\negatives\Henri_Matisse_13.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_447.jpg,1,test
data\negatives\Rene_Magritte_57.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_131.jpg,1,test
data\negatives\Sandro_Botticelli_147.jpg,0,test
data\negatives\Alfred_Sisley_163.jpg,0,test
data\negatives\Paul_Gauguin_81.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_422.jpg,1,test
data\negatives\Paul_Gauguin_268.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_176.jpg,1,test
data\negatives\Francisco_Goya_97.jpg,0,test
data\negatives\Camille_Pissarro_64.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_425.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_534.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_541.jpg,1,test
data\negatives\Henri_de_Toulouse-Lautrec_46.jpg,0,test
data\negatives\Alfred_Sisley_173.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_409.jpg,1,test
data\negatives\Henri_de_Toulouse-Lautrec_34.jpg,0,test
data\negatives\Paul_Gauguin_197.jpg,0,test
data\negatives\Camille_Pissarro_63.jpg,0,test
data\negatives\Edgar_Degas_585.jpg,0,test
data\negatives\Paul_Gauguin_238.jpg,0,test
data\negatives\Paul_Gauguin_183.jpg,0,test
data\negatives\Salvador_Dali_92.jpg,0,test
data\negatives\Albrecht_Du╠êrer_200.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_104.jpg,1,test
data\negatives\Mikhail_Vrubel_127.jpg,0,test
data\negatives\Rembrandt_170.jpg,0,test
data\negatives\Georges_Seurat_1.jpg,0,test
data\negatives\Paul_Klee_22.jpg,0,test
data\negatives\Alfred_Sisley_124.jpg,0,test
data\negatives\Amedeo_Modigliani_49.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_394.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_342.jpg,1,test
data\negatives\Edgar_Degas_94.jpg,0,test
data\negatives\Henri_de_Toulouse-Lautrec_59.jpg,0,test
data\negatives\Pierre-Auguste_Renoir_68.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_783.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_374.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_99.jpg,1,test
data\negatives\Titian_100.jpg,0,test
data\negatives\Edgar_Degas_326.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_626.jpg,1,test
data\negatives\Henri_Matisse_56.jpg,0,test
data\negatives\Gustav_Klimt_67.jpg,0,test
data\negatives\Pablo_Picasso_74.jpg,0,test
data\negatives\Piet_Mondrian_53.jpg,0,test
data\negatives\Edgar_Degas_523.jpg,0,test
data\negatives\Marc_Chagall_118.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_511.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_600.jpg,1,test
data\negatives\Marc_Chagall_53.jpg,0,test
data\negatives\Camille_Pissarro_72.jpg,0,test
data\negatives\Albrecht_Du╠êrer_250.jpg,0,test
data\negatives\Rembrandt_261.jpg,0,test
data\negatives\Amedeo_Modigliani_94.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_492.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_20.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_60.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_271.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_199.jpg,1,test
data\negatives\Pierre-Auguste_Renoir_88.jpg,0,test
data\negatives\Camille_Pissarro_88.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_244.jpg,1,test
data\negatives\Titian_50.jpg,0,test
data\negatives\Paul_Gauguin_37.jpg,0,test
data\negatives\Camille_Pissarro_9.jpg,0,test
data\negatives\Andy_Warhol_116.jpg,0,test
data\negatives\Paul_Cezanne_14.jpg,0,test
data\negatives\Diego_Rivera_7.jpg,0,test
data\negatives\Salvador_Dali_126.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_568.jpg,1,test
data\negatives\Gustave_Courbet_17.jpg,0,test
data\negatives\Marc_Chagall_71.jpg,0,test
data\negatives\Marc_Chagall_30.jpg,0,test
data\negatives\Andy_Warhol_67.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_341.jpg,1,test
data\negatives\Paul_Gauguin_130.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_324.jpg,1,test
data\negatives\Francisco_Goya_217.jpg,0,test
data\negatives\Alfred_Sisley_209.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_419.jpg,1,test
data\negatives\Rembrandt_111.jpg,0,test
data\negatives\Pablo_Picasso_122.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_334.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_190.jpg,1,test
data\negatives\Albrecht_Du╠êrer_155.jpg,0,test
data\negatives\Sandro_Botticelli_111.jpg,0,test
data\negatives\Alfred_Sisley_90.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_441.jpg,1,test
data\negatives\Albrecht_Du╠êrer_196.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_46.jpg,1,test
data\negatives\Sandro_Botticelli_22.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_291.jpg,1,test
data\negatives\Pierre-Auguste_Renoir_124.jpg,0,test
data\negatives\Rene_Magritte_81.jpg,0,test
data\negatives\Pierre-Auguste_Renoir_193.jpg,0,test
data\negatives\Alfred_Sisley_96.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_624.jpg,1,test
data\negatives\Pierre-Auguste_Renoir_243.jpg,0,test
data\negatives\Gustav_Klimt_11.jpg,0,test
data\negatives\Paul_Klee_75.jpg,0,test
data\negatives\Titian_202.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_79.jpg,1,test
data\negatives\Titian_93.jpg,0,test
data\negatives\Leonardo_da_Vinci_89.jpg,0,test
data\negatives\Edgar_Degas_594.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_849.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_743.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_251.jpg,1,test
data\negatives\Vasiliy_Kandinskiy_14.jpg,0,test
data\negatives\Edgar_Degas_162.jpg,0,test
data\negatives\Edgar_Degas_398.jpg,0,test
data\negatives\Edgar_Degas_137.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_166.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_163.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_384.jpg,1,test
data\negatives\Giotto_di_Bondone_71.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_201.jpg,1,test
data\negatives\Gustave_Courbet_50.jpg,0,test
data\negatives\Edgar_Degas_252.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_316.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_392.jpg,1,test
data\negatives\Paul_Cezanne_19.jpg,0,test
data\negatives\Leonardo_da_Vinci_74.jpg,0,test
data\negatives\Paul_Gauguin_123.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_709.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_741.jpg,1,test
data\negatives\Francisco_Goya_255.jpg,0,test
data\negatives\Pierre-Auguste_Renoir_199.jpg,0,test
data\negatives\Paul_Gauguin_88.jpg,0,test
data\negatives\Gustave_Courbet_57.jpg,0,test
data\negatives\Alfred_Sisley_28.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_584.jpg,1,test
data\negatives\Edgar_Degas_396.jpg,0,test
data\negatives\Pablo_Picasso_352.jpg,0,test
data\negatives\Alfred_Sisley_176.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_563.jpg,1,test
data\negatives\Amedeo_Modigliani_17.jpg,0,test
data\negatives\Raphael_90.jpg,0,test
data\negatives\Edgar_Degas_653.jpg,0,test
data\negatives\Camille_Pissarro_38.jpg,0,test
data\negatives\Henri_Matisse_74.jpg,0,test
data\negatives\Gustave_Courbet_32.jpg,0,test
data\negatives\Pierre-Auguste_Renoir_227.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_17.jpg,1,test
data\negatives\Claude_Monet_71.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_612.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_628.jpg,1,test
data\negatives\Henri_Matisse_97.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_525.jpg,1,test
data\negatives\Giotto_di_Bondone_30.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_156.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_18.jpg,1,test
data\negatives\Titian_4.jpg,0,test
data\negatives\Kazimir_Malevich_26.jpg,0,test
data\negatives\Paul_Gauguin_301.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_428.jpg,1,test
data\negatives\Pierre-Auguste_Renoir_22.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_108.jpg,1,test
data\negatives\Edgar_Degas_238.jpg,0,test
data\negatives\Titian_252.jpg,0,test
data\negatives\Rene_Magritte_91.jpg,0,test
data\negatives\Henri_Matisse_180.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_573.jpg,1,test
data\negatives\Edgar_Degas_166.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_310.jpg,1,test
data\negatives\Henri_de_Toulouse-Lautrec_35.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_735.jpg,1,test
data\negatives\Kazimir_Malevich_17.jpg,0,test
data\negatives\Marc_Chagall_130.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_106.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_632.jpg,1,test
data\negatives\Diego_Velazquez_63.jpg,0,test
data\negatives\Alfred_Sisley_54.jpg,0,test
data\negatives\Henri_Matisse_184.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_385.jpg,1,test
data\negatives\Henri_de_Toulouse-Lautrec_1.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_301.jpg,1,test
data\negatives\Titian_208.jpg,0,test
data\negatives\Paul_Cezanne_7.jpg,0,test
data\negatives\Paul_Gauguin_208.jpg,0,test
data\negatives\Salvador_Dali_6.jpg,0,test
data\negatives\Pierre-Auguste_Renoir_332.jpg,0,test
data\negatives\Henri_Rousseau_25.jpg,0,test
data\negatives\William_Turner_49.jpg,0,test
data\negatives\Salvador_Dali_49.jpg,0,test
data\negatives\Raphael_49.jpg,0,test
data\negatives\Alfred_Sisley_136.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_390.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_716.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_25.jpg,1,test
data\negatives\Giotto_di_Bondone_75.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_427.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_661.jpg,1,test
data\negatives\Henri_Matisse_147.jpg,0,test
data\negatives\Paul_Gauguin_224.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_82.jpg,1,test
data\negatives\Paul_Gauguin_67.jpg,0,test
data\negatives\Edgar_Degas_341.jpg,0,test
data\negatives\Albrecht_Du╠êrer_107.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_30.jpg,1,test
data\negatives\Gustave_Courbet_55.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_270.jpg,1,test
data\negatives\Alfred_Sisley_38.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_581.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_736.jpg,1,test
data\negatives\Pierre-Auguste_Renoir_272.jpg,0,test
data\negatives\Alfred_Sisley_20.jpg,0,test
data\negatives\Jan_van_Eyck_76.jpg,0,test
data\negatives\Edgar_Degas_278.jpg,0,test
data\negatives\Pierre-Auguste_Renoir_84.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_359.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_611.jpg,1,test
data\negatives\Edgar_Degas_618.jpg,0,test
data\negatives\Rene_Magritte_65.jpg,0,test
data\negatives\Pierre-Auguste_Renoir_257.jpg,0,test
data\negatives\Alfred_Sisley_204.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_711.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_333.jpg,1,test
data\negatives\Paul_Gauguin_187.jpg,0,test
data\negatives\Edgar_Degas_344.jpg,0,test
data\negatives\Peter_Paul_Rubens_135.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_840.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_801.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_484.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_532.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_284.jpg,1,test
data\negatives\Pierre-Auguste_Renoir_133.jpg,0,test
data\negatives\Rene_Magritte_128.jpg,0,test
data\negatives\Alfred_Sisley_158.jpg,0,test
data\negatives\Francisco_Goya_68.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_336.jpg,1,test
data\positives\vangogh\Vincent_van_Gogh_96.jpg,1,test
data\negatives\Pierre-Auguste_Renoir_1.jpg,0,test
data\negatives\Paul_Gauguin_191.jpg,0,test
data\positives\vangogh\Vincent_van_Gogh_481.jpg,1,test
data\negatives\Alfred_Sisley_29.jpg,0,test
